id,ville,prix,surface,quartier,type_bien,nb_chambres,nb_salle_de_bains,url_annonce
57069023,Rabat,5000156.7,108.0,Yacoub El Mansour,Maison,5,1,https://www.avito.ma/fr/yacoub_el_mansour/maisons/Amal_4_num%C3%A9ro_de_la_maison_57069023.htm
57073056,Rabat,1399957.5,108.0,Autre secteur,Maison,9,3,https://www.avito.ma/fr/autre_secteur/maisons/Maison_%C3%A0_vendre_57073056.htm
57068489,Marrakech,959873.2,80.0,Annakhil,Maison,4,1,https://www.avito.ma/fr/annakhil/maisons/Maison_%C3%A0_vendre_%C3%A0_Kennoun_57068489.htm
57067898,Casablanca,2300097.3,100.0,Hay Sadri,Maison,15,6,https://www.avito.ma/fr/hay_sadri/maisons/Maison_%C3%A0_vendre_57067898.htm
57072049,Casablanca,10500491.0,1114.4549763033176,Hay Inara,Maison,3,1,https://www.avito.ma/fr/hay_inara/maisons/Papier_reglee__57072049.htm
57062278,Marrakech,169844.5,50.0,Route de Sidi A. Ghiat,Maison,4,1,https://www.avito.ma/fr/route_de_sidi_a._ghiat/maisons/Maison_%C3%A0_vendre_57062278.htm
57061984,Tanger,259984.4,100.0,Autre secteur,Maison,3,1,https://www.avito.ma/fr/autre_secteur/maisons/Maison_%C3%A0_Sebta_Zinate__Tanger_57061984.htm
57061602,Casablanca,2600023.9,110.0,Aïn Chock,Maison,9,1,https://www.avito.ma/fr/a%C3%AFn_chock/maisons/Maison_%C3%A0_vendre_57061602.htm
57061208,Casablanca,2800095.0,200.0,Oulfa,Maison,6,2,https://www.avito.ma/fr/oulfa/maisons/Maison_2_%C3%89tages_bonne_etat_et_3_magasins_57061208.htm
57060512,Marrakech,1700064.1,520.0,Route de Sidi A. Ghiat,Maison,5,1,https://www.avito.ma/fr/route_de_sidi_a._ghiat/maisons/Maison_de_compagne_a_vendre_a_sidi_abdellah_ghiat_57060512.htm
57060146,الدار البيضاء,3500163.7,100.0,Sidi Bernoussi,Maison,8,3,https://www.avito.ma/fr/sidi_bernoussi/maisons/Maison_100_m_%C3%A0_vendre_%C3%A0_Sidi_Bernoussi_HAY_ALKODSS_57060146.htm
57059265,Tanger,4500159.0,85.0,Drissia,Maison,2,1,https://www.avito.ma/fr/drissia/maisons/Maison_a_vendre_Drissia_Tanger_57059265.htm
57058934,Casablanca,2600023.9,76.0,Al Qods,Maison,7,2,https://www.avito.ma/fr/al_qods/maisons/Maison_4_%C3%A9tages__4x76m2__Alqods_Casablanca_57058934.htm
57058745,Casablanca,2700059.4,300.0,Aïn Chock,Maison,4,1,https://www.avito.ma/fr/a%C3%AFn_chock/maisons/Maison_titr%C3%A9e_%C3%A0_vendre_100m_%C3%A0_rue_Attamara_M_Abdallah_57058745.htm
57058457,Casablanca,3300092.6,400.0,Aïn Chock,Maison,6,2,https://www.avito.ma/fr/a%C3%AFn_chock/maisons/Maison_Titer_%C3%A0_vendre_100m%C2%B2_%C3%A0_El_Bokaa__quartier_M_Abdallah_57058457.htm
57055388,Marrakech,1399957.5,115.0,M'Hamid,Villa,9,3,https://www.avito.ma/fr/m_hamid/maisons/Marrakech__Al_Mahamid__Maatallah_57055388.htm
57052792,Marrakech,4700230.1,253.0,Route d'Amezmiz,Maison,6,2,https://www.avito.ma/fr/route_d_amezmiz/maisons/D%C3%A9sistement_maison_57052792.htm
57056968,Casablanca,4500159.0,120.0,Sidi Maarouf,Maison,9,3,https://www.avito.ma/fr/sidi_maarouf/maisons/Maison_%C3%A0_vendre_%C3%A0_florida_120_m%C2%B2_57056968.htm
57052081,Marrakech,1199886.5,100.0,Bab Aylan,Maison,4,1,https://www.avito.ma/fr/bab_aylan/maisons/Rare_opportunit%C3%A9_de_vente_%C3%A0_Bab_Aylan__emplacement_exceptionnel_57052081.htm
57051847,Marrakech,1399957.5,90.0,Jnan ben chagra,Maison,6,2,https://www.avito.ma/fr/jnan_ben_chagra/maisons/MAISON_%C3%80_Vendre_En_M%C3%A9dina_MARRAKECH_57051847.htm
57050899,Marrakech,1199886.5,654.3990384615385,Daoudiate,Maison,7,2,https://www.avito.ma/fr/daoudiate/maisons/Maison_quartier_chaabi_57050899.htm
57049652,Marrakech,2600023.9,101.0,Sidi Abbad,Maison,6,2,https://www.avito.ma/fr/sidi_abbad/maisons/Tr%C3%A8s_belle_maison_%C3%A0_vendre_57049652.htm
57053861,Rabat,2200061.8,101.0,Hay Nahda,Maison,5,1,https://www.avito.ma/fr/hay_nahda/maisons/belle_maison_57053861.htm
57049045,Tanger,2200061.8,340.0,Mghogha,Maison,2,1,https://www.avito.ma/fr/mghogha/maisons/maison_lot_fatin_titr%C3%A9_57049045.htm
