id,ville,prix,surface,quartier,type_bien,nb_chambres,nb_salle_de_bains,url_annonce,date_annonce
57160527,Casablanca,20000 DH,48 m2,Maarif,Appartement,5,0,https://www.avito.ma/fr/maarif/appartements/__Bel_appartement_vide_moderne_gauthier_5_CHAMBRES_57160527.htm,il y a 6 heures
57454598,Tanger,6500 DH,90 m2,Castilla,Appartement,4,0,https://www.avito.ma/fr/castilla/appartements/Appartement_Non_meubl%C3%A9_%C3%A0_Moulay_Ismail_57454598.htm,il y a 12 heures
57465041,Casablanca,3800 DH,167 m2,Maarif,null,0,0,https://www.avito.ma/fr/maarif/local/G%C3%A9rez_votre_restaurant_au_c_ur_de_Maarif_57465041.htm,il y a 10 heures
57274506,Casablanca,17000 DH,155 m2,Racine,Appartement,3,0,https://www.avito.ma/fr/racine/appartements/CMN_AN_1873___Appartement_%C3%A0_louer_%C3%A0_Racine_57274506.htm,il y a 18 minutes
57472696,Casablanca,2300 DH,56 m2,Oulfa,Appartement,3,0,https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_louer_Riad_Oulfa_pour_couples_mari%C3%A9s_avec_documents_de_travail_disponibles_57472696.htm,il y a 16 minutes
57472676,Tanger,6500 DH,100 m2,Centre,Appartement,0,0,https://www.avito.ma/fr/centre/bureaux/Appartement_bureau_de_standing_%C3%A0_Tanger_centre_57472676.htm,il y a 28 minutes
56885333,Casablanca,11000 DH,20 m2,Maarif,Commerce,0,0,https://www.avito.ma/fr/maarif/local/Local_contrat_Bail_place_bien_anim%C3%A9_56885333.htm,il y a 45 minutes
56714911,Casablanca,25000 DH,185 m2,Maârif Extension,Commerce,0,0,https://www.avito.ma/fr/ma%C3%A2rif_extension/local/MAGASIN_185M2_%C3%80_LOUER_MAARIF_56714911.htm,il y a 47 minutes
57460455,Casablanca,5500 DH,90 m2,Route d'Azemmour,Appartement,3,0,https://www.avito.ma/fr/route_d_azemmour/appartements/Appartement_%C3%A0_louer_57460455.htm,il y a 50 minutes
56340448,Casablanca,5000 DH,50 m2,Quartier des Hôpitaux,Appartement,2,0,https://www.avito.ma/fr/quartier_des_h%C3%B4pitaux/appartements/STUDIO_VIDE_%C3%80_LOUER_QUARTIER_LES_H%C3%94PITAUX_56340448.htm,il y a 52 minutes
57472635,Tanger,5000 DH,92 m2,Autre secteur,Appartement,3,0,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_moderne_a_louer_%C3%A0_Tanger_av_my_rachid_57472635.htm,il y a 53 minutes
56411032,Casablanca,9000 DH,140 m2,Maarif,Bureau,0,0,https://www.avito.ma/fr/maarif/bureaux/BUREAU_CLOISONN%C3%89_140M2_MAARIF_56411032.htm,il y a 54 minutes
56627245,Casablanca,6000 DH,50 m2,Quartier des Hôpitaux,Appartement,2,0,https://www.avito.ma/fr/quartier_des_h%C3%B4pitaux/appartements/STUDIO_MEUBL%C3%89_%C3%80_LOUER_QUARTIER_LES_H%C3%94PITAUX_56627245.htm,il y a 58 minutes
57472588,Casablanca,4000 DH,36 m2,Autre secteur,Commerce,0,0,https://www.avito.ma/fr/autre_secteur/local/Local_commercial_de_36_m%C2%B2_%C3%A0_Casablanca_57472588.htm,il y a 1 heure
57293174,Marrakech,7000 DH,86 m2,Guéliz,Appartement,3,0,https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_%C3%A0_louer_80_m%C2%B2_%C3%A0_Marrakech_57293174.htm,il y a 1 heure
56049401,Rabat,5500 DH,35 m2,Hay Riad,Appartement,1,0,https://www.avito.ma/fr/hay_riad/appartements/Studio_%C3%A0_louer_56049401.htm,il y a 1 heure
57472564,Marrakech,28000 DH,418 m2,Route de Fès,Villa,5,0,https://www.avito.ma/fr/route_de_f%C3%A8s/villas_et_riads/Villa_meubl%C3%A9e_avec_piscine___Proche_Belive_57472564.htm,il y a 1 heure
57094699,Casablanca,15000 DH,0 m2,Bourgogne,Appartement,3,0,https://www.avito.ma/fr/bourgogne/appartements/Appartement_meubl%C3%A9_%C3%A0_louer_Bourgogne_57094699.htm,il y a 1 heure
54684176,Rabat,13700 DH,155 m2,Hay Riad,Appartement,6,0,https://www.avito.ma/fr/hay_riad/appartements/Appartement_%C3%A0_louer_mahaj_riad_54684176.htm,il y a 1 heure
56916092,Marrakech,6500 DH,65 m2,Guéliz,Appartement,2,0,https://www.avito.ma/fr/gu%C3%A9liz/bureaux/Appartement_usage_Bureau_%C3%A0_louer_65_m%C2%B2_%C3%A0_Marrakech_56916092.htm,il y a 1 heure
57472558,Marrakech,15000 DH,110 m2,Agdal,Appartement,4,0,https://www.avito.ma/fr/agdal/appartements/Appartement_%C3%A0_louer_110_m%C2%B2_%C3%A0_Marrakech_57472558.htm,il y a 1 heure
57430074,Rabat,20000 DH,210 m2,Hay Riad,Appartement,5,0,https://www.avito.ma/fr/hay_riad/appartements/Appartement_%C3%A0_louer_sur_Souissi_57430074.htm,il y a 1 heure
57472551,Marrakech,4000 DH,85 m2,Ain Mezouar,Appartement,4,0,https://www.avito.ma/fr/ain_mezouar/appartements/Appartement_vide_a_Louer_57472551.htm,il y a 1 heure
57402356,Marrakech,11000 DH,160 m2,Guéliz,Appartement,5,0,https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_%C3%A0_louer_160_m%C2%B2_%C3%A0_Marrakech_57402356.htm,il y a 1 heure
57472539,Marrakech,6500 DH,84 m2,Mabrouka,Appartement,3,0,https://www.avito.ma/fr/mabrouka/appartements/Appartement_avec_balcon_et_piscine___%C3%A0_louer_mensuellement_57472539.htm,il y a 1 heure
57285753,Casablanca,4500 DH,97 m2,Centre Ville,Appartement,3,0,https://www.avito.ma/fr/centre_ville/appartements/Appartement_%C3%A0_louer_93_m%C2%B2_%C3%A0_Casablanca_57285753.htm,il y a 1 heure
57434958,Casablanca,7000 DH,60 m2,Gauthier,Appartement,2,0,https://www.avito.ma/fr/gauthier/appartements/Studio_meubl%C3%A9_57434958.htm,il y a 1 heure
57459426,Marrakech,8500 DH,58 m2,Semlalia,Appartement,2,0,https://www.avito.ma/fr/semlalia/appartements/Appartement_%C3%A0_louer_58_m%C2%B2_%C3%A0_Marrakech_57459426.htm,il y a 1 heure
57371309,Casablanca,7000 DH,80 m2,Ain Sebaa,Bureau,0,0,https://www.avito.ma/fr/ain_sebaa/bureaux/Plateau_Bureau_80m2_sur_Ain_Sebaa_57371309.htm,il y a 1 heure
57472490,Casablanca,8580 DH,56 m2,Maarif,Appartement,2,0,https://www.avito.ma/fr/maarif/appartements/Studio_neuf_Maarif_57472490.htm,il y a 2 heures
57136421,Casablanca,6300 DH,70 m2,2 Mars,Appartement,3,0,https://www.avito.ma/fr/2_mars/appartements/Appartement_%C3%A0_louer_70_m%C2%B2_%C3%A0_Casablanca_57136421.htm,il y a 2 heures
56974559,Casablanca,7000 DH,100 m2,Californie,Appartement,3,0,https://www.avito.ma/fr/californie/appartements/Appartement_neuf_haut_standing_%C3%A0_Californie_56974559.htm,il y a 2 heures
57181780,Rabat,23500 DH,176 m2,Souissi,Appartement,5,0,https://www.avito.ma/fr/souissi/appartements/Appartement_%C3%A0_louer_176_m%C2%B2_%C3%A0_L_ORANGERAIE_SOUISSI_57181780.htm,il y a 2 heures
57458171,Tanger,250 DH,74 m2,Marjane,Appartement,3,0,https://www.avito.ma/fr/marjane/appartements/Appartements_tr%C3%A8s_propres_et_s%C3%A9curis%C3%A9s__Pour_familles_et_entreprises__Tanger_57458171.htm,il y a 2 heures
57449729,Rabat,15000 DH,140 m2,Hassan,Appartement,2,0,https://www.avito.ma/fr/hassan/bureaux/Appartement_bureau_%C3%A0_louer_sur_Hassan_57449729.htm,il y a 2 heures
57452829,Casablanca,11000 DH,84 m2,Casablanca Finance City,null,3,0,https://www.avito.ma/fr/casablanca_finance_city/appartements/Appart_neuf_%C3%A0_louer_%C3%A0_cfc_%C3%A0_ne_pas_rater_57452829.htm,il y a 2 heures
56435107,Casablanca,4200 DH,104 m2,Aïn Chock,null,5,0,https://www.avito.ma/fr/a%C3%AFn_chock/appartements/Tr%C3%A8s_ensoleill%C3%A9_3ch1s_%C3%A0_Californie_56435107.htm,il y a 2 heures
56208955,Casablanca,4200 DH,105 m2,Californie,null,5,0,https://www.avito.ma/fr/californie/appartements/Joli_appart_3ch2s_%C3%A0_Californie_56208955.htm,il y a 2 heures
57405312,Tanger,4500 DH,65 m2,Tanja Balia,Appartement,3,0,https://www.avito.ma/fr/tanja_balia/appartements/Appartement_meubl%C3%A9_%C3%A0_louer_dans_la_r%C3%A9sidence_Rico_Costa_%C3%A0_Tanger_Balia_57405312.htm,il y a 10 heures
57458938,Rabat,38000 DH,556 m2,Hay Riad,Villa,7,0,https://www.avito.ma/fr/hay_riad/villas_et_riads/Villa_R%C3%A9nov%C3%A9e_%C3%A0_Louer_Hay_Riad_57458938.htm,il y a 12 heures
57141766,Tanger,10000 DH,100 m2,Centre ville,Appartement,3,01,https://www.avito.ma/fr/centre_ville/appartements/Appartement_meubl%C3%A9_moderne_%C3%A0_cot%C3%A9_de_Battouta_Mall_57141766.htm,il y a 12 heures
57458206,Marrakech,3500 DH,56 m2,M'Hamid,Appartement,4,0,https://www.avito.ma/fr/m_hamid/appartements/Appartement_%C3%A0_louer___3_chambres___Mhamid_10_57458206.htm,il y a 2 heures
57426501,Rabat,13500 DH,124 m2,Hay Riad,Appartement,3,0,https://www.avito.ma/fr/hay_riad/appartements/Appartement_3_CH_%C3%A0_louer_%C3%A0_Prestigia_Rabat_57426501.htm,il y a 2 heures
56362677,Casablanca,6000 DH,90 m2,Californie,null,3,0,https://www.avito.ma/fr/californie/appartements/Coquet_appart_meubl%C3%A9_%C3%A0_californie_56362677.htm,il y a 2 heures
57472365,Casablanca,8500 DH,115 m2,Almaz,null,3,0,https://www.avito.ma/fr/almaz/appartements/Rez_de_jardin_%C3%A0_louer_%C3%A0_Almaz_57472365.htm,il y a 2 heures
56736769,Rabat,12000 DH,80 m2,Quartier de l'Océan,Appartement,4,0,https://www.avito.ma/fr/quartier_de_l_oc%C3%A9an/appartements/Appartement_%C3%A0_louer_80_m%C2%B2_%C3%A0_RABAT_56736769.htm,il y a 2 heures
57332871,Marrakech,9000 DH,86 m2,Guéliz,Appartement,3,0,https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_%C3%A0_louer_80_m%C2%B2_%C3%A0_Marrakech_57332871.htm,il y a 3 heures
56282042,Casablanca,5000 DH,130 m2,Aïn Chock,Appartement,4,2,https://www.avito.ma/fr/a%C3%AFn_chock/appartements/Appartement_%C3%A0_louer_130_m2_bd_al_qods_Casablanca_56282042.htm,il y a 3 heures
57472331,Rabat,20000 DH,160 m2,Haut Agdal,Appartement,4,0,https://www.avito.ma/fr/haut_agdal/appartements/Appartement_meubl%C3%A9_%C3%A0_louer__Haut_Agdal_57472331.htm,il y a 3 heures
57381403,Tanger,7000 DH,100 m2,Autre secteur,Appartement,4,0,https://www.avito.ma/fr/autre_secteur/appartements/Tr%C3%A8s_bel_appartement_%C3%A0_louer_57381403.htm,il y a 3 heures
55820211,Casablanca,5000 DH,40 m2,Centre Ville,null,2,0,https://www.avito.ma/fr/centre_ville/appartements/N85_LD_Vue_Royale_Mansour_5_%C3%89toiles_55820211.htm,il y a 3 heures
57392389,Casablanca,10000 DH,120 m2,Maârif Extension,Appartement,5,0,https://www.avito.ma/fr/ma%C3%A2rif_extension/appartements/Appartement_%C3%A0_louer_120_m%C2%B2_%C3%A0_Casablanca_57392389.htm,il y a 3 heures
57472315,Casablanca,35000 DH,600 m2,Aïn Diab,Villa,6,0,https://www.avito.ma/fr/a%C3%AFn_diab/villas_et_riads/Villa_%C3%A0_louer_ain_diab_en_tr%C3%A8s_bon_%C3%A9tat_57472315.htm,il y a 3 heures
57472284,Marrakech,100000 DH,778 m2,Guéliz,Commerce,0,0,https://www.avito.ma/fr/gu%C3%A9liz/local/Local_Commercial_SALLE_SPORT_SPA_MARRAKECH_57472284.htm,il y a 3 heures
57472282,Casablanca,4000 DH,54 m2,Mandarona,Appartement,3,0,https://www.avito.ma/fr/mandarona/appartements/Appartement_%C3%A0_louer_meubl%C3%A9_57472282.htm,il y a 3 heures
57472272,Marrakech,350 DH,88 m2,Daoudiate,null,3,0,https://www.avito.ma/fr/daoudiate/appartements/Partma_lyouma_350_Daoudiate_57472272.htm,il y a 3 heures
57472251,Marrakech,6300 DH,110 m2,Route de Casablanca,Appartement,4,0,https://www.avito.ma/fr/route_de_casablanca/appartements/Appartement_avec_balcon_et_3_chambres___%C3%A0_louer_pr%C3%A8s_de_Marjane_57472251.htm,il y a 3 heures
57472266,Casablanca,4500 DH,48 m2,Casablanca Finance City,Appartement,2,0,https://www.avito.ma/fr/casablanca_finance_city/appartements/Studio_Neuf_57472266.htm,il y a 3 heures
57472265,Casablanca,2500 DH,70 m2,Ain Sebaa,null,3,0,https://www.avito.ma/fr/ain_sebaa/appartements/Proche_de_la_mosqu%C3%A9e_Al_Wahda_57472265.htm,il y a 3 heures
47727166,Casablanca,6000 DH,100 m2,Aïn Chock,Bureau,0,0,https://www.avito.ma/fr/a%C3%AFn_chock/bureaux/Bureaux_%C3%A0_louer_bd_al_khalil_hay_Mly_Abdellah_47727166.htm,il y a 3 heures
57472244,Casablanca,5500 DH,92 m2,Belvédère,Appartement,3,0,https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/Appartement_%C3%A0_louer_Belv%C3%A9d%C3%A8re_57472244.htm,il y a 3 heures
57472230,Rabat,7000 DH,85 m2,Diour Jamaa,Appartement,3,0,https://www.avito.ma/fr/diour_jamaa/appartements/Appartement_%C3%A0_louer_57472230.htm,il y a 3 heures
57472180,Marrakech,7000 DH,50 m2,Guéliz,Appartement,2,0,https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_%C3%A0_louer_longue_duree_%C3%A0_gueliz_57472180.htm,il y a 3 heures
57472178,Casablanca,4200 DH,90 m2,Maarif,Appartement,3,0,https://www.avito.ma/fr/maarif/appartements/Appartement_ensoleill%C3%A9_90_m%C2%B2_%C3%A0_Beausejour_57472178.htm,il y a 3 heures
57432583,Marrakech,10000 DH,84 m2,Semlalia,Appartement,3,0,https://www.avito.ma/fr/semlalia/appartements/Appartement_neuf_meubl%C3%A9_%C3%A0_louer_semlalia_57432583.htm,il y a 3 heures
57472155,Casablanca,2000 DH,90 m2,Mers Sultan,Appartement,6,0,https://www.avito.ma/fr/mers_sultan/appartements/Appartement_%C3%A0_louer_90_m%C2%B2_%C3%A0_Casablanca_57472155.htm,il y a 3 heures
57421520,Marrakech,8000 DH,87 m2,Semlalia,Appartement,3,0,https://www.avito.ma/fr/semlalia/appartements/Appartement_neuf_ds_r%C3%A9s_avec_piscine_57421520.htm,il y a 3 heures
57349694,Casablanca,7000 DH,0 m2,Oulfa,Appartement,4,0,https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_louer_Mazola_57349694.htm,il y a 3 heures
57463505,Casablanca,10500 DH,57 m2,Al Fida,Bureau,0,0,https://www.avito.ma/fr/al_fida/bureaux/Plateau_Bureau_%C3%A0_louer_BD_Chouaib_Doukali_57463505.htm,il y a 3 heures
56871367,Casablanca,30000 DH,210 m2,Casablanca Finance City,Appartement,4,0,https://www.avito.ma/fr/casablanca_finance_city/appartements/%C3%80_Louer_Appartement_CFC_56871367.htm,il y a 3 heures
56296585,Casablanca,6000 DH,80 m2,Californie,null,3,0,https://www.avito.ma/fr/californie/appartements/Coquet_appart_meubl%C3%A9_%C3%A0_californie_56296585.htm,il y a 3 heures
57350660,Casablanca,8900 DH,59 m2,Maarif,Appartement,2,0,https://www.avito.ma/fr/maarif/appartements/Appartement_%C3%A0_louer_59_m%C2%B2_%C3%A0_Casablanca_57350660.htm,il y a 3 heures
56878364,Casablanca,30000 DH,210 m2,Casablanca Finance City,Appartement,5,0,https://www.avito.ma/fr/casablanca_finance_city/appartements/%C3%80_Louer_Appartement_CFC_56878364.htm,il y a 3 heures
57472138,Marrakech,3600 DH,60 m2,Hay Charaf,Appartement,3,0,https://www.avito.ma/fr/hay_charaf/appartements/Appartement_Alfadl_3%C3%A8me_%C3%A9tage_Sans_ascenseur_57472138.htm,il y a 3 heures
57273565,Marrakech,8000 DH,85 m2,Av Abdelkrim El Khattabi,Appartement,3,0,https://www.avito.ma/fr/av_abdelkrim_el_khattabi/appartements/Appartement_%C3%A0_louer_%C3%A0_Marrakech_57273565.htm,il y a 3 heures
57461516,Rabat,9000 DH,80 m2,Hassan,Bureau,3,0,https://www.avito.ma/fr/hassan/bureaux/Bureau_%C3%A0_louer_%C3%A0_hassan_57461516.htm,il y a 3 heures
57116887,Tanger,9000 DH,260 m2,Centre ville,Appartement,6,0,https://www.avito.ma/fr/centre_ville/appartements/Appartement_%C3%A0_louer_260_m%C2%B2_%C3%A0_Tanger_57116887.htm,il y a 5 heures
57195139,Tanger,22000 DH,267 m2,Du Golf,null,5,0,https://www.avito.ma/fr/du_golf/appartements/Duplex_r%C3%A9sidentiel_familial_%C3%A0_BOUBANA_%C3%A0_louer_57195139.htm,il y a 10 heures
57461405,Casablanca,33000 DH,85 m2,Anfa,Commerce,0,0,https://www.avito.ma/fr/anfa/local/Local_commercial_am%C3%A9nag%C3%A9___Caf%C3%A9___Restaurant_57461405.htm,il y a 13 heures
57273565,Marrakech,8000 DH,85 m2,Av Abdelkrim El Khattabi,Appartement,3,0,https://www.avito.ma/fr/av_abdelkrim_el_khattabi/appartements/Appartement_%C3%A0_louer_%C3%A0_Marrakech_57273565.htm,il y a 3 heures
57461516,Rabat,9000 DH,80 m2,Hassan,Bureau,3,0,https://www.avito.ma/fr/hassan/bureaux/Bureau_%C3%A0_louer_%C3%A0_hassan_57461516.htm,il y a 3 heures
57427582,Casablanca,5500 DH,79 m2,Oulfa,Appartement,2,0,https://www.avito.ma/fr/oulfa/appartements/Studio_%C3%A0_louer___Proche_CFC_et_CHU_Sheikh_Khalifa_57427582.htm,il y a 3 heures
57387908,Casablanca,6000 DH,240 m2,Bourgogne,Appartement,4,0,https://www.avito.ma/fr/bourgogne/appartements/Appartement_%C3%A0_louer_240_m%C2%B2_%C3%A0_Casablanca_57387908.htm,il y a 3 heures
57362430,Rabat,10000 DH,100 m2,Hassan,Appartement,2,0,https://www.avito.ma/fr/hassan/bureaux/Appartement_bureau_%C3%A0_louer_sur_Hassan_57362430.htm,il y a 3 heures
57369497,Casablanca,4700 DH,42 m2,Maarif,Appartement,2,0,https://www.avito.ma/fr/maarif/appartements/Studio_42m_Neuf_Maarif_Extension_57369497.htm,il y a 3 heures
56882687,Casablanca,7000 DH,75 m2,Oulfa,null,3,0,https://www.avito.ma/fr/oulfa/appartements/NEUF_appart_haut_standing_%C3%A0_Oulfa_56882687.htm,il y a 3 heures
57450628,Marrakech,10000 DH,90 m2,Semlalia,Appartement,3,0,https://www.avito.ma/fr/semlalia/appartements/APPARTEMENT_MEUBL%C3%89_%C3%80_LOUER_AU_CENTRE_VILLE_57450628.htm,il y a 3 heures
55662371,Casablanca,13500 DH,0 m2,Oasis,Appartement,4,0,https://www.avito.ma/fr/oasis/appartements/Appartement_%C3%A0_louer_oasis_55662371.htm,il y a 3 heures
57338221,Marrakech,7000 DH,60 m2,Guéliz,Appartement,2,0,https://www.avito.ma/fr/gu%C3%A9liz/appartements/APPARTEMENT_MEUBL%C3%89_AU_CENTRE_VILLE_57338221.htm,il y a 3 heures
55403598,Casablanca,7000 DH,32 m2,Errahma,null,0,0,https://www.avito.ma/fr/errahma/local/Salon_de_coiffure_%C3%A0_louer_Errahma_55403598.htm,il y a 3 heures
57388042,Casablanca,7500 DH,54 m2,Casablanca Finance City,Appartement,1,0,https://www.avito.ma/fr/casablanca_finance_city/appartements/Studio_meubl%C3%A9_%C3%A0_louer__CFC___R%C3%A9sidence_de_standing_57388042.htm,il y a 3 heures
57472096,Casablanca,7000 DH,130 m2,La Gironde,Appartement,5,0,https://www.avito.ma/fr/la_gironde/appartements/Appartement_%C3%A0_louer_125_m%C2%B2_%C3%A0_Casablanca_57472096.htm,il y a 3 heures
56771875,Casablanca,5200 DH,100 m2,2 Mars,Appartement,3,0,https://www.avito.ma/fr/2_mars/appartements/Appartement_%C3%A0_louer_90_m%C2%B2_%C3%A0_Casablanca_56771875.htm,il y a 3 heures
56843587,Casablanca,30000 DH,160 m2,Casablanca Finance City,Appartement,4,0,https://www.avito.ma/fr/casablanca_finance_city/appartements/%C3%80_louer_Appartement_%C3%A0_CFC_56843587.htm,il y a 3 heures
57215916,Casablanca,4200 DH,32 m2,Bourgogne,Appartement,2,0,https://www.avito.ma/fr/bourgogne/appartements/Studio_meubl%C3%A9_Bourgogne_57215916.htm,il y a 3 heures
57444875,الدار البيضاء,4500 DH,35 m2,Maarif,null,1,0,https://www.avito.ma/fr/maarif/appartements/Chambre_meubl%C3%A9e_%C3%A0_louer_%C3%A0_Maarif___Avec_terrasse_57444875.htm,il y a 3 heures
57387991,Casablanca,6500 DH,130 m2,Mers Sultan,Appartement,4,0,https://www.avito.ma/fr/mers_sultan/appartements/Appartement_%C3%A0_louer_130_m%C2%B2_%C3%A0_Casablanca_57387991.htm,il y a 3 heures
57472078,Casablanca,4500 DH,75 m2,Sidi Bernoussi,Appartement,3,0,https://www.avito.ma/fr/sidi_bernoussi/appartements/Appartement_%C3%A0_louer_75_m2_%C3%A0_Firdaous_bernoussi_57472078.htm,il y a 3 heures
57186321,Casablanca,3350 DH,78 m2,Californie,null,3,0,https://www.avito.ma/fr/californie/appartements/Joli_appart_2pc1s_%C3%A0_Californie_57186321.htm,il y a 4 heures
57298077,Casablanca,4700 DH,43 m2,2 Mars,Appartement,2,0,https://www.avito.ma/fr/2_mars/appartements/Appartement_%C3%A0_louer_43_m%C2%B2_%C3%A0_Casablanca_57298077.htm,il y a 4 heures
57206807,Casablanca,6500 DH,57 m2,2 Mars,Appartement,2,0,https://www.avito.ma/fr/2_mars/appartements/Appartement_%C3%A0_louer_57_m%C2%B2_%C3%A0_Casablanca_57206807.htm,il y a 4 heures
57467851,Marrakech,5000 DH,100 m2,Route de Casablanca,Appartement,3,1,https://www.avito.ma/fr/route_de_casablanca/appartements/Appartement_tr%C3%A8s_chic_57467851.htm,il y a 4 heures
56247813,Marrakech,6500 DH,500 m2,Route de Casablanca,Appartement,2,0,https://www.avito.ma/fr/route_de_casablanca/appartements/Studio_meubl%C3%A9_%C3%A0_louer_%C3%A0_Marrakech_56247813.htm,il y a 4 heures
57472051,Marrakech,6500 DH,56 m2,Sidi Youssef Ben Ali,Appartement,3,0,https://www.avito.ma/fr/sidi_youssef_ben_ali/appartements/Appartement_%C3%A0_Louer_Bassatin_Al_Waha_57472051.htm,il y a 4 heures
57387949,Casablanca,6500 DH,120 m2,Mers Sultan,null,3,0,https://www.avito.ma/fr/mers_sultan/appartements/Appt_%C3%A0_louer_%C3%A0_Mers_Sultan__Calme_et_luminosit%C3%A9_57387949.htm,il y a 4 heures
57388292,Casablanca,7000 DH,110 m2,Bourgogne,Appartement,3,0,https://www.avito.ma/fr/bourgogne/appartements/Studio_%C3%A0_louer__Bourgogne_Est__spacieux_57388292.htm,il y a 4 heures
57371803,Casablanca,10000 DH,15 m2,Sidi Maarouf,Commerce,0,0,https://www.avito.ma/fr/sidi_maarouf/local/A_sidi_maarouf_evasion_square_magasin_%C3%A0_louer_57371803.htm,il y a 4 heures
57472041,Casablanca,7000 DH,52 m2,2 Mars,Appartement,2,0,https://www.avito.ma/fr/2_mars/appartements/Appartement_%C3%A0_louer_52_m%C2%B2_%C3%A0_Casablanca_57472041.htm,il y a 4 heures
57447799,Casablanca,7500 DH,43 m2,Ferme Bretone,Appartement,1,0,https://www.avito.ma/fr/ferme_bretone/appartements/Studio_meubl%C3%A9_%C3%A0_Ferme_Bretonne___Proche_Tramway_57447799.htm,il y a 4 heures
57472030,Casablanca,7000 DH,62 m2,Gauthier,Appartement,2,0,https://www.avito.ma/fr/gauthier/appartements/Studio_%C3%A0_louer_%C3%A0_Gauthier_57472030.htm,il y a 4 heures
57395395,Rabat,17000 DH,240 m2,Hay Riad,Appartement,6,0,https://www.avito.ma/fr/hay_riad/appartements/Appartement_vide_%C3%A0_louer___Hay_Riad_57395395.htm,il y a 4 heures
57387779,Casablanca,25000 DH,500 m2,Anfa,Villa,7,0,https://www.avito.ma/fr/anfa/villas_et_riads/Villa_en_location_%C3%A0_Anfa___R%C3%A9nov%C3%A9e_sans_vis_%C3%A0_vis_57387779.htm,il y a 4 heures
57467850,Casablanca,7500 DH,53 m2,Oasis,Appartement,2,0,https://www.avito.ma/fr/oasis/appartements/Studio_meubl%C3%A9_%C3%A0_louer_%C3%A0_l_Oasis___Confort_et_Calme_57467850.htm,il y a 4 heures
57444961,Casablanca,6500 DH,80 m2,Maarif,Appartement,2,0,https://www.avito.ma/fr/maarif/appartements/Studio_meubl%C3%A9_%C3%A0_louer_%C3%A0_Maarif___Confort_et_Espace_57444961.htm,il y a 4 heures
56224030,Casablanca,10000 DH,100 m2,Gauthier,null,3,0,https://www.avito.ma/fr/gauthier/appartements/Duplex_meubl%C3%A9_%C3%A0_louer_%C3%A0_bd_d_anfa_56224030.htm,il y a 12 heures
57461405,Casablanca,33000 DH,85 m2,Anfa,Commerce,0,0,https://www.avito.ma/fr/anfa/local/Local_commercial_am%C3%A9nag%C3%A9___Caf%C3%A9___Restaurant_57461405.htm,il y a 13 heures
57445657,Rabat,30000 DH,200 m2,Hassan,Appartement,4,0,https://www.avito.ma/fr/hassan/appartements/Appartement_de_luxe_%C3%A0_Marina_57445657.htm,il y a 13 heures
57472005,Marrakech,4500 DH,64 m2,Ain Mezouar,null,3,0,https://www.avito.ma/fr/ain_mezouar/appartements/Appart_5min_de_M_avenue___3_pi%C3%A8ces_57472005.htm,il y a 4 heures
57279260,Casablanca,4500 DH,65 m2,Ain Sebaa,null,3,0,https://www.avito.ma/fr/ain_sebaa/appartements/Appart_meubl%C3%A9_%C3%A0_Ain_Sbaa_pour_location_57279260.htm,il y a 4 heures
57442562,Casablanca,8500 DH,59 m2,Abdelmoumen,Appartement,2,0,https://www.avito.ma/fr/abdelmoumen/appartements/Studio_meubl%C3%A9_%C3%A0_Californie_57442562.htm,il y a 4 heures
57169384,Casablanca,8000 DH,130 m2,Casablanca Finance City,null,3,1,https://www.avito.ma/fr/casablanca_finance_city/appartements/Loue_appart_2CH_terrasse_parking_proche_CFC_8000dh_57169384.htm,il y a 4 heures
57405708,Casablanca,5249 DH,78 m2,Ain Sebaa,Appartement,3,0,https://www.avito.ma/fr/ain_sebaa/appartements/Coquet_appartement_vide_gare_Ain_Sebaa_57405708.htm,il y a 4 heures
56377165,Casablanca,15000 DH,170 m2,Anfa,Bureau,3,0,https://www.avito.ma/fr/anfa/bureaux/Plateaux_de_bureau_anfa_56377165.htm,il y a 4 heures
57467765,Marrakech,5000 DH,605000 m2,Guéliz,Bureau,0,0,https://www.avito.ma/fr/gu%C3%A9liz/bureaux/bureau_%C3%A0_louer_57467765.htm,il y a 4 heures
57448559,Tanger,4900 DH,55 m2,Centre ville,null,2,0,https://www.avito.ma/fr/centre_ville/appartements/Un_bijou_%C3%A0_louer_57448559.htm,il y a 4 heures
57443195,Casablanca,10000 DH,57 m2,Abdelmoumen,Bureau,0,0,https://www.avito.ma/fr/abdelmoumen/bureaux/Bureau_en_plein_bd_abdelmoumen_neuf_de_58m%C2%B2_57443195.htm,il y a 4 heures
57459952,Casablanca,2800 DH,60 m2,Sidi Moumen,Appartement,3,0,https://www.avito.ma/fr/sidi_moumen/appartements/Appartement_%C3%A0_louer_rdc_a_sidi_moumen_57459952.htm,il y a 4 heures
